X,Y,ASCII,Foreground,Background
21,59,0,#000000,#000000
22,59,0,#000000,#000000
23,59,0,#000000,#000000
24,59,0,#000000,#000000
25,59,0,#000000,#000000
26,59,0,#000000,#000000
27,59,0,#000000,#000000
28,59,0,#000000,#000000
29,59,0,#000000,#000000
30,59,0,#000000,#000000
31,59,0,#000000,#000000
32,59,0,#000000,#000000
33,59,0,#000000,#000000
34,59,0,#000000,#000000
35,59,0,#000000,#000000
36,59,0,#000000,#000000
37,59,0,#000000,#000000
38,59,0,#000000,#000000
39,59,0,#000000,#000000
40,59,0,#000000,#000000
41,59,0,#000000,#000000
42,59,0,#000000,#000000
43,59,0,#000000,#000000
44,59,0,#000000,#000000
45,59,0,#000000,#000000
46,59,0,#000000,#000000
47,59,0,#000000,#000000
48,59,0,#000000,#000000
49,59,0,#000000,#000000
50,59,0,#000000,#000000
51,59,0,#000000,#000000
52,59,0,#000000,#000000
53,59,0,#000000,#000000
54,59,0,#000000,#000000
55,59,0,#000000,#000000
56,59,0,#000000,#000000
57,59,0,#000000,#000000
58,59,0,#000000,#000000
59,59,0,#000000,#000000
60,59,0,#000000,#000000
61,59,0,#000000,#000000
62,59,0,#000000,#000000
63,59,0,#000000,#000000
64,59,0,#000000,#000000
65,59,0,#000000,#000000
66,59,0,#000000,#000000
67,59,0,#000000,#000000
68,59,0,#000000,#000000
69,59,0,#000000,#000000
70,59,0,#000000,#000000
71,59,0,#000000,#000000
72,59,0,#000000,#000000
73,59,0,#000000,#000000
74,59,0,#000000,#000000
75,59,0,#000000,#000000
76,59,0,#000000,#000000
77,59,0,#000000,#000000
78,59,0,#000000,#000000
79,59,0,#000000,#000000
80,59,0,#000000,#000000
81,59,0,#000000,#000000
82,59,0,#000000,#000000
83,59,0,#000000,#000000
84,59,0,#000000,#000000
85,59,0,#000000,#000000
86,59,0,#000000,#000000
87,59,0,#000000,#000000
88,59,0,#000000,#000000
89,59,0,#000000,#000000
90,59,0,#000000,#000000
91,59,0,#000000,#000000
92,59,0,#000000,#000000
93,59,0,#000000,#000000
94,59,0,#000000,#000000
95,59,0,#000000,#000000
96,59,0,#000000,#000000
97,59,0,#000000,#000000
98,59,0,#000000,#000000
99,59,0,#000000,#000000
